YEAR,MONTH,DAY,SCHEDULED_DEPARTURE,DISTANCE,HOUR
2015,8,5,0,0,22
2015,8,5,0,0,23
2015,8,6,0,0,0
2015,8,6,0,0,1
2015,8,6,0,0,2
2015,8,6,0,0,3
2015,8,6,0,0,4
2015,8,6,0,0,5
2015,8,6,0,0,7
2015,8,6,0,0,8
2015,8,6,0,0,9
2015,8,6,0,0,10
2015,8,6,0,0,11
2015,8,6,0,0,12
2015,8,6,0,0,13
2015,8,6,0,0,14
2015,8,6,0,0,15
2015,8,6,0,0,16
2015,8,6,0,0,17
2015,8,6,0,0,18
2015,8,6,0,0,19
2015,8,6,0,0,20
2015,8,6,0,0,21
2015,8,6,0,0,22
2015,8,6,0,0,23
2015,8,7,0,0,0
2015,8,7,0,0,1
2015,8,7,0,0,2
2015,8,7,0,0,3
2015,8,7,0,0,4
2015,8,7,0,0,5
2015,8,7,0,0,7
2015,8,7,0,0,8
2015,8,7,0,0,9
2015,8,7,0,0,10
2015,8,7,0,0,11
2015,8,7,0,0,12
2015,8,7,0,0,13
2015,8,7,0,0,14
2015,8,7,0,0,15
2015,8,7,0,0,16
2015,8,7,0,0,17
2015,8,7,0,0,18
2015,8,7,0,0,19
2015,8,7,0,0,20
2015,8,7,0,0,21
2015,8,7,0,0,22
2015,8,7,0,0,23
2015,8,8,0,0,0
2015,8,8,0,0,1
2015,8,8,0,0,2
2015,8,8,0,0,3
2015,8,8,0,0,4
2015,8,8,0,0,5
2015,8,8,0,0,7
2015,8,8,0,0,8
2015,8,8,0,0,9
2015,8,8,0,0,10
2015,8,8,0,0,11
2015,8,8,0,0,12
2015,8,8,0,0,13
2015,8,8,0,0,14
2015,8,8,0,0,15
2015,8,8,0,0,16
2015,8,8,0,0,17
2015,8,8,0,0,18
2015,8,8,0,0,19
2015,8,8,0,0,20
2015,8,8,0,0,21
2015,8,8,0,0,22
2015,8,8,0,0,23
2015,8,9,0,0,0
2015,8,9,0,0,1
2015,8,9,0,0,2
2015,8,9,0,0,3
2015,8,9,0,0,4
2015,8,9,0,0,5
2015,8,9,0,0,6
2015,8,9,0,0,8
2015,8,9,0,0,9
2015,8,9,0,0,10
2015,8,9,0,0,11
2015,8,9,0,0,12
2015,8,9,0,0,13
2015,8,9,0,0,14
2015,8,9,0,0,15
2015,8,9,0,0,16
2015,8,9,0,0,17
2015,8,9,0,0,18
2015,8,9,0,0,19
2015,8,9,0,0,20
2015,8,9,0,0,21
2015,8,9,0,0,22
2015,8,9,0,0,23
2015,8,10,0,0,0
2015,8,10,0,0,1
2015,8,10,0,0,2
2015,8,10,0,0,3
2015,8,10,0,0,4
2015,8,10,0,0,5
2015,8,10,0,0,7
2015,8,10,0,0,8
2015,8,10,0,0,9
2015,8,10,0,0,10
2015,8,10,0,0,11
2015,8,10,0,0,12
2015,8,10,0,0,13
2015,8,10,0,0,14
2015,8,10,0,0,15
2015,8,10,0,0,16
2015,8,10,0,0,17
2015,8,10,0,0,18
2015,8,10,0,0,19
2015,8,10,0,0,20
2015,8,10,0,0,21
2015,8,10,0,0,22
2015,8,10,0,0,23
2015,8,11,0,0,0
2015,8,11,0,0,1
2015,8,11,0,0,2
2015,8,11,0,0,3
2015,8,11,0,0,4
2015,8,11,0,0,5
2015,8,11,0,0,7
2015,8,11,0,0,8
2015,8,11,0,0,9
2015,8,11,0,0,10
2015,8,11,0,0,11
2015,8,11,0,0,12
2015,8,11,0,0,13
2015,8,11,0,0,14
2015,8,11,0,0,15
2015,8,11,0,0,16
2015,8,11,0,0,17
2015,8,11,0,0,18
2015,8,11,0,0,19
2015,8,11,0,0,20
2015,8,11,0,0,21
2015,8,11,0,0,22
2015,8,11,0,0,23
2015,8,12,0,0,0
2015,8,12,0,0,1
2015,8,12,0,0,2
2015,8,12,0,0,3
2015,8,12,0,0,4
2015,8,12,0,0,5
2015,8,12,0,0,7
2015,8,12,0,0,8
2015,8,12,0,0,9
2015,8,12,0,0,10
2015,8,12,0,0,11
2015,8,12,0,0,12
2015,8,12,0,0,13
2015,8,12,0,0,14
2015,8,12,0,0,15
2015,8,12,0,0,16
2015,8,12,0,0,17
2015,8,12,0,0,18
2015,8,12,0,0,19
2015,8,12,0,0,20
2015,8,12,0,0,21
2015,8,12,0,0,22
2015,8,12,0,0,23
2015,8,13,0,0,0
2015,8,13,0,0,1
2015,8,13,0,0,2
2015,8,13,0,0,3
2015,8,13,0,0,4
2015,8,13,0,0,5
2015,8,13,0,0,7
2015,8,13,0,0,8
2015,8,13,0,0,9
2015,8,13,0,0,10
2015,8,13,0,0,11
2015,8,13,0,0,12
2015,8,13,0,0,13
2015,8,13,0,0,14
2015,8,13,0,0,15
2015,8,13,0,0,16
2015,8,13,0,0,17
2015,8,13,0,0,18
2015,8,13,0,0,19
2015,8,13,0,0,20
2015,8,13,0,0,21
2015,8,13,0,0,22
2015,8,13,0,0,23
2015,8,14,0,0,0
2015,8,14,0,0,1
2015,8,14,0,0,2
2015,8,14,0,0,3
2015,8,14,0,0,4
2015,8,14,0,0,5
2015,8,14,0,0,7
2015,8,14,0,0,8
2015,8,14,0,0,9
2015,8,14,0,0,10
2015,8,14,0,0,11
2015,8,14,0,0,12
2015,8,14,0,0,13
2015,8,14,0,0,14
2015,8,14,0,0,15
2015,8,14,0,0,16
2015,8,14,0,0,17
2015,8,14,0,0,18
2015,8,14,0,0,19
2015,8,14,0,0,20
2015,8,14,0,0,21
2015,8,14,0,0,22
2015,8,14,0,0,23
2015,8,15,0,0,0
2015,8,15,0,0,1
2015,8,15,0,0,2
2015,8,15,0,0,3
2015,8,15,0,0,4
2015,8,15,0,0,5
2015,8,15,0,0,7
2015,8,15,0,0,8
2015,8,15,0,0,9
2015,8,15,0,0,10
2015,8,15,0,0,11
2015,8,15,0,0,12
2015,8,15,0,0,13
2015,8,15,0,0,14
2015,8,15,0,0,15
2015,8,15,0,0,16
2015,8,15,0,0,17
2015,8,15,0,0,18
2015,8,15,0,0,19
2015,8,15,0,0,20
2015,8,15,0,0,21
2015,8,15,0,0,22
2015,8,15,0,0,23
2015,8,16,0,0,0
2015,8,16,0,0,1
2015,8,16,0,0,2
2015,8,16,0,0,3
2015,8,16,0,0,4
2015,8,16,0,0,5
2015,8,16,0,0,6
2015,8,16,0,0,8
2015,8,16,0,0,9
2015,8,16,0,0,10
2015,8,16,0,0,11
2015,8,16,0,0,12
2015,8,16,0,0,13
2015,8,16,0,0,14
2015,8,16,0,0,15
2015,8,16,0,0,16
2015,8,16,0,0,17
2015,8,16,0,0,18
2015,8,16,0,0,19
2015,8,16,0,0,20
2015,8,16,0,0,21
2015,8,16,0,0,22
2015,8,16,0,0,23
2015,8,17,0,0,0
2015,8,17,0,0,1
2015,8,17,0,0,2
2015,8,17,0,0,3
2015,8,17,0,0,4
2015,8,17,0,0,5
2015,8,17,0,0,7
2015,8,17,0,0,8
2015,8,17,0,0,9
2015,8,17,0,0,10
2015,8,17,0,0,11
2015,8,17,0,0,12
2015,8,17,0,0,13
2015,8,17,0,0,14
2015,8,17,0,0,15
2015,8,17,0,0,16
2015,8,17,0,0,17
2015,8,17,0,0,18
2015,8,17,0,0,19
2015,8,17,0,0,20
2015,8,17,0,0,21
2015,8,17,0,0,22
2015,8,17,0,0,23
2015,8,18,0,0,0
2015,8,18,0,0,1
2015,8,18,0,0,2
2015,8,18,0,0,3
2015,8,18,0,0,4
2015,8,18,0,0,5
2015,8,18,0,0,6
2015,8,18,0,0,8
2015,8,18,0,0,9
2015,8,18,0,0,10
2015,8,18,0,0,11
2015,8,18,0,0,12
2015,8,18,0,0,13
2015,8,18,0,0,14
2015,8,18,0,0,15
2015,8,18,0,0,16
2015,8,18,0,0,17
2015,8,18,0,0,18
2015,8,18,0,0,19
2015,8,18,0,0,20
2015,8,18,0,0,21
2015,8,18,0,0,22
2015,8,18,0,0,23
2015,8,19,0,0,0
2015,8,19,0,0,1
2015,8,19,0,0,2
2015,8,19,0,0,3
2015,8,19,0,0,4
2015,8,19,0,0,5
2015,8,19,0,0,6
2015,8,19,0,0,8
2015,8,19,0,0,9
2015,8,19,0,0,10
2015,8,19,0,0,11
2015,8,19,0,0,12
2015,8,19,0,0,13
2015,8,19,0,0,14
2015,8,19,0,0,15
2015,8,19,0,0,16
2015,8,19,0,0,17
2015,8,19,0,0,18
2015,8,19,0,0,19
2015,8,19,0,0,20
2015,8,19,0,0,21
2015,8,19,0,0,22
2015,8,19,0,0,23
2015,8,20,0,0,0
2015,8,20,0,0,1
2015,8,20,0,0,2
2015,8,20,0,0,3
2015,8,20,0,0,4
2015,8,20,0,0,5
2015,8,20,0,0,6
2015,8,20,0,0,8
2015,8,20,0,0,9
2015,8,20,0,0,10
2015,8,20,0,0,11
2015,8,20,0,0,12
2015,8,20,0,0,13
2015,8,20,0,0,14
2015,8,20,0,0,15
2015,8,20,0,0,16
2015,8,20,0,0,17
2015,8,20,0,0,18
2015,8,20,0,0,19
2015,8,20,0,0,20
2015,8,20,0,0,21
2015,8,20,0,0,22
2015,8,20,0,0,23
2015,8,21,0,0,0
2015,8,21,0,0,1
2015,8,21,0,0,2
2015,8,21,0,0,3
2015,8,21,0,0,4
2015,8,21,0,0,5
2015,8,21,0,0,6
2015,8,21,0,0,8
2015,8,21,0,0,9
2015,8,21,0,0,10
2015,8,21,0,0,11
2015,8,21,0,0,12
2015,8,21,0,0,13
2015,8,21,0,0,14
2015,8,21,0,0,15
2015,8,21,0,0,16
2015,8,21,0,0,17
2015,8,21,0,0,18
2015,8,21,0,0,19
2015,8,21,0,0,20
2015,8,21,0,0,21
2015,8,21,0,0,22
2015,8,21,0,0,23
2015,8,22,0,0,0
2015,8,22,0,0,1
2015,8,22,0,0,2
2015,8,22,0,0,3
2015,8,22,0,0,4
2015,8,22,0,0,5
2015,8,22,0,0,6
2015,8,22,0,0,8
2015,8,22,0,0,9
2015,8,22,0,0,10
2015,8,22,0,0,11
2015,8,22,0,0,12
2015,8,22,0,0,13
2015,8,22,0,0,14
2015,8,22,0,0,15
2015,8,22,0,0,16
2015,8,22,0,0,17
2015,8,22,0,0,18
2015,8,22,0,0,19
2015,8,22,0,0,20
2015,8,22,0,0,21
2015,8,22,0,0,22
2015,8,22,0,0,23
2015,8,23,0,0,0
2015,8,23,0,0,1
2015,8,23,0,0,2
2015,8,23,0,0,3
2015,8,23,0,0,4
2015,8,23,0,0,5
2015,8,23,0,0,6
2015,8,23,0,0,8
2015,8,23,0,0,9
2015,8,23,0,0,10
2015,8,23,0,0,11
2015,8,23,0,0,12
2015,8,23,0,0,13
2015,8,23,0,0,14
2015,8,23,0,0,15
2015,8,23,0,0,16
2015,8,23,0,0,17
2015,8,23,0,0,18
2015,8,23,0,0,19
2015,8,23,0,0,20
2015,8,23,0,0,21
2015,8,23,0,0,22
2015,8,23,0,0,23
2015,8,24,0,0,0
2015,8,24,0,0,1
2015,8,24,0,0,2
2015,8,24,0,0,3
2015,8,24,0,0,4
2015,8,24,0,0,5
2015,8,24,0,0,6
2015,8,24,0,0,8
2015,8,24,0,0,9
2015,8,24,0,0,10
2015,8,24,0,0,11
2015,8,24,0,0,12
2015,8,24,0,0,13
2015,8,24,0,0,14
2015,8,24,0,0,15
2015,8,24,0,0,16
2015,8,24,0,0,17
2015,8,24,0,0,18
2015,8,24,0,0,19
2015,8,24,0,0,20
2015,8,24,0,0,21
2015,8,24,0,0,22
2015,8,24,0,0,23
2015,8,25,0,0,0
2015,8,25,0,0,1
2015,8,25,0,0,2
2015,8,25,0,0,3
2015,8,25,0,0,4
2015,8,25,0,0,5
2015,8,25,0,0,6
2015,8,25,0,0,8
2015,8,25,0,0,9
2015,8,25,0,0,10
2015,8,25,0,0,11
2015,8,25,0,0,12
2015,8,25,0,0,13
2015,8,25,0,0,14
2015,8,25,0,0,15
2015,8,25,0,0,16
2015,8,25,0,0,17
2015,8,25,0,0,18
2015,8,25,0,0,19
2015,8,25,0,0,20
2015,8,25,0,0,21
2015,8,25,0,0,22
2015,8,25,0,0,23
2015,8,26,0,0,0
2015,8,26,0,0,1
2015,8,26,0,0,2
2015,8,26,0,0,3
2015,8,26,0,0,4
2015,8,26,0,0,5
2015,8,26,0,0,6
2015,8,26,0,0,8
2015,8,26,0,0,9
2015,8,26,0,0,10
2015,8,26,0,0,11
2015,8,26,0,0,12
2015,8,26,0,0,13
2015,8,26,0,0,14
2015,8,26,0,0,15
2015,8,26,0,0,16
2015,8,26,0,0,17
2015,8,26,0,0,18
2015,8,26,0,0,19
2015,8,26,0,0,20
2015,8,26,0,0,21
2015,8,26,0,0,22
2015,8,26,0,0,23
2015,8,27,0,0,0
2015,8,27,0,0,1
2015,8,27,0,0,2
2015,8,27,0,0,3
2015,8,27,0,0,4
2015,8,27,0,0,5
2015,8,27,0,0,6
2015,8,27,0,0,8
2015,8,27,0,0,9
2015,8,27,0,0,10
2015,8,27,0,0,11
2015,8,27,0,0,12
2015,8,27,0,0,13
2015,8,27,0,0,14
2015,8,27,0,0,15
2015,8,27,0,0,16
2015,8,27,0,0,17
2015,8,27,0,0,18
2015,8,27,0,0,19
2015,8,27,0,0,20
2015,8,27,0,0,21
2015,8,27,0,0,22
2015,8,27,0,0,23
2015,8,28,0,0,0
2015,8,28,0,0,1
2015,8,28,0,0,2
2015,8,28,0,0,3
2015,8,28,0,0,4
2015,8,28,0,0,5
2015,8,28,0,0,6
2015,8,28,0,0,8
2015,8,28,0,0,9
2015,8,28,0,0,10
2015,8,28,0,0,11
2015,8,28,0,0,12
2015,8,28,0,0,13
2015,8,28,0,0,14
2015,8,28,0,0,15
2015,8,28,0,0,16
2015,8,28,0,0,17
2015,8,28,0,0,18
2015,8,28,0,0,19
2015,8,28,0,0,20
2015,8,28,0,0,21
2015,8,28,0,0,22
2015,8,28,0,0,23
2015,8,29,0,0,0
2015,8,29,0,0,1
2015,8,29,0,0,2
2015,8,29,0,0,3
2015,8,29,0,0,4
2015,8,29,0,0,5
2015,8,29,0,0,6
2015,8,29,0,0,8
2015,8,29,0,0,9
2015,8,29,0,0,10
2015,8,29,0,0,11
2015,8,29,0,0,12
2015,8,29,0,0,13
2015,8,29,0,0,14
2015,8,29,0,0,15
2015,8,29,0,0,16
2015,8,29,0,0,17
2015,8,29,0,0,18
2015,8,29,0,0,19
2015,8,29,0,0,20
2015,8,29,0,0,21
2015,8,29,0,0,22
2015,8,29,0,0,23
2015,8,30,0,0,0
2015,8,30,0,0,1
2015,8,30,0,0,2
2015,8,30,0,0,3
2015,8,30,0,0,4
2015,8,30,0,0,5
2015,8,30,0,0,6
2015,8,30,0,0,8
2015,8,30,0,0,9
2015,8,30,0,0,10
2015,8,30,0,0,11
2015,8,30,0,0,12
2015,8,30,0,0,13
2015,8,30,0,0,14
2015,8,30,0,0,15
2015,8,30,0,0,16
2015,8,30,0,0,17
2015,8,30,0,0,18
2015,8,30,0,0,19
2015,8,30,0,0,20
2015,8,30,0,0,21
2015,8,30,0,0,22
2015,8,30,0,0,23
2015,8,31,0,0,0
2015,8,31,0,0,1
2015,8,31,0,0,2
2015,8,31,0,0,3
2015,8,31,0,0,4
2015,8,31,0,0,5
2015,8,31,0,0,6
2015,8,31,0,0,8
2015,8,31,0,0,9
2015,8,31,0,0,10
2015,8,31,0,0,11
2015,8,31,0,0,12
2015,8,31,0,0,13
2015,8,31,0,0,14
2015,8,31,0,0,15
2015,8,31,0,0,16
2015,8,31,0,0,17
2015,8,31,0,0,18
2015,8,31,0,0,19
2015,8,31,0,0,20
2015,8,31,0,0,21
2015,8,31,0,0,22
2015,8,31,0,0,23
2015,9,1,0,0,0
2015,9,1,0,0,1
2015,9,1,0,0,2
2015,9,1,0,0,3
2015,9,1,0,0,4
2015,9,1,0,0,5
2015,9,1,0,0,6
2015,9,1,0,0,8
2015,9,1,0,0,9
2015,9,1,0,0,10
2015,9,1,0,0,11
2015,9,1,0,0,12
2015,9,1,0,0,13
2015,9,1,0,0,14
2015,9,1,0,0,15
2015,9,1,0,0,16
2015,9,1,0,0,17
2015,9,1,0,0,18
2015,9,1,0,0,19
2015,9,1,0,0,20
2015,9,1,0,0,21
2015,9,1,0,0,22
2015,9,1,0,0,23
2015,9,2,0,0,0
2015,9,2,0,0,1
2015,9,2,0,0,2
2015,9,2,0,0,3
2015,9,2,0,0,4
2015,9,2,0,0,5
2015,9,2,0,0,6
2015,9,2,0,0,8
2015,9,2,0,0,9
2015,9,2,0,0,10
2015,9,2,0,0,11
2015,9,2,0,0,12
2015,9,2,0,0,13
2015,9,2,0,0,14
2015,9,2,0,0,15
2015,9,2,0,0,16
2015,9,2,0,0,17
2015,9,2,0,0,18
2015,9,2,0,0,19
2015,9,2,0,0,20
2015,9,2,0,0,21
2015,9,2,0,0,22
2015,9,2,0,0,23
2015,9,3,0,0,0
2015,9,3,0,0,1
2015,9,3,0,0,2
2015,9,3,0,0,3
2015,9,3,0,0,4
2015,9,3,0,0,5
2015,9,3,0,0,6
2015,9,3,0,0,8
2015,9,3,0,0,9
2015,9,3,0,0,10
2015,9,3,0,0,11
2015,9,3,0,0,12
2015,9,3,0,0,13
2015,9,3,0,0,14
2015,9,3,0,0,15
2015,9,3,0,0,16
2015,9,3,0,0,17
2015,9,3,0,0,18
2015,9,3,0,0,19
2015,9,3,0,0,20
2015,9,3,0,0,21
2015,9,3,0,0,22
2015,9,3,0,0,23
2015,9,4,0,0,0
2015,9,4,0,0,1
2015,9,4,0,0,2
2015,9,4,0,0,3
2015,9,4,0,0,4
2015,9,4,0,0,5
2015,9,4,0,0,6
2015,9,4,0,0,8
2015,9,4,0,0,9
2015,9,4,0,0,10
2015,9,4,0,0,11
2015,9,4,0,0,12
2015,9,4,0,0,13
2015,9,4,0,0,14
2015,9,4,0,0,15
2015,9,4,0,0,16
2015,9,4,0,0,17
2015,9,4,0,0,18
2015,9,4,0,0,19
2015,9,4,0,0,20
2015,9,4,0,0,21
2015,9,4,0,0,22
2015,9,4,0,0,23
2015,9,5,0,0,0
2015,9,5,0,0,1
2015,9,5,0,0,2
2015,9,5,0,0,3
2015,9,5,0,0,4
2015,9,5,0,0,5
2015,9,5,0,0,6
2015,9,5,0,0,8
2015,9,5,0,0,9
2015,9,5,0,0,10
2015,9,5,0,0,11
2015,9,5,0,0,12
2015,9,5,0,0,13
2015,9,5,0,0,14
2015,9,5,0,0,15
2015,9,5,0,0,16
2015,9,5,0,0,17
2015,9,5,0,0,18
2015,9,5,0,0,19
2015,9,5,0,0,20
2015,9,5,0,0,21
2015,9,5,0,0,22
2015,9,5,0,0,23
2015,9,6,0,0,0
2015,9,6,0,0,1
2015,9,6,0,0,2
2015,9,6,0,0,3
2015,9,6,0,0,4
2015,9,6,0,0,5
2015,9,6,0,0,6
2015,9,6,0,0,8
2015,9,6,0,0,9
2015,9,6,0,0,10
2015,9,6,0,0,11
2015,9,6,0,0,12
2015,9,6,0,0,13
2015,9,6,0,0,14
2015,9,6,0,0,15
2015,9,6,0,0,16
2015,9,6,0,0,17
2015,9,6,0,0,18
2015,9,6,0,0,19
2015,9,6,0,0,20
2015,9,6,0,0,21
2015,9,6,0,0,22
2015,9,6,0,0,23
2015,9,7,0,0,0
2015,9,7,0,0,1
2015,9,7,0,0,2
2015,9,7,0,0,3
2015,9,7,0,0,4
2015,9,7,0,0,5
2015,9,7,0,0,6
2015,9,7,0,0,8
2015,9,7,0,0,9
2015,9,7,0,0,10
2015,9,7,0,0,11
2015,9,7,0,0,12
2015,9,7,0,0,13
2015,9,7,0,0,14
2015,9,7,0,0,15
2015,9,7,0,0,16
2015,9,7,0,0,17
2015,9,7,0,0,18
2015,9,7,0,0,19
2015,9,7,0,0,20
2015,9,7,0,0,21
2015,9,7,0,0,22
2015,9,7,0,0,23
2015,9,8,0,0,0
2015,9,8,0,0,1
2015,9,8,0,0,2
2015,9,8,0,0,3
2015,9,8,0,0,4
2015,9,8,0,0,5
2015,9,8,0,0,6
2015,9,8,0,0,8
2015,9,8,0,0,9
2015,9,8,0,0,10
2015,9,8,0,0,11
2015,9,8,0,0,12
2015,9,8,0,0,13
2015,9,8,0,0,14
2015,9,8,0,0,15
2015,9,8,0,0,16
2015,9,8,0,0,17
2015,9,8,0,0,18
2015,9,8,0,0,19
2015,9,8,0,0,20
2015,9,8,0,0,21
2015,9,8,0,0,22
2015,9,8,0,0,23
2015,9,9,0,0,0
2015,9,9,0,0,1
2015,9,9,0,0,2
2015,9,9,0,0,3
2015,9,9,0,0,4
2015,9,9,0,0,5
2015,9,9,0,0,6
2015,9,9,0,0,8
2015,9,9,0,0,9
2015,9,9,0,0,10
2015,9,9,0,0,11
2015,9,9,0,0,12
2015,9,9,0,0,13
2015,9,9,0,0,14
2015,9,9,0,0,15
2015,9,9,0,0,16
2015,9,9,0,0,17
2015,9,9,0,0,18
2015,9,9,0,0,19
2015,9,9,0,0,20
2015,9,9,0,0,21
2015,9,9,0,0,22
2015,9,9,0,0,23
2015,9,10,0,0,0
2015,9,10,0,0,1
2015,9,10,0,0,2
2015,9,10,0,0,3
2015,9,10,0,0,4
2015,9,10,0,0,5
2015,9,10,0,0,6
2015,9,10,0,0,8
2015,9,10,0,0,9
2015,9,10,0,0,10
2015,9,10,0,0,11
2015,9,10,0,0,12
2015,9,10,0,0,13
2015,9,10,0,0,14
2015,9,10,0,0,15
2015,9,10,0,0,16
2015,9,10,0,0,17
2015,9,10,0,0,18
2015,9,10,0,0,19
2015,9,10,0,0,20
2015,9,10,0,0,21
2015,9,10,0,0,22
2015,9,10,0,0,23
2015,9,11,0,0,0
2015,9,11,0,0,1
2015,9,11,0,0,2
2015,9,11,0,0,3
2015,9,11,0,0,4
2015,9,11,0,0,5
2015,9,11,0,0,6
2015,9,11,0,0,8
2015,9,11,0,0,9
2015,9,11,0,0,10
2015,9,11,0,0,11
2015,9,11,0,0,12
2015,9,11,0,0,13
2015,9,11,0,0,14
2015,9,11,0,0,15
2015,9,11,0,0,16
2015,9,11,0,0,17
2015,9,11,0,0,18
2015,9,11,0,0,19
2015,9,11,0,0,20
2015,9,11,0,0,21
2015,9,11,0,0,22
2015,9,11,0,0,23
2015,9,12,0,0,0
2015,9,12,0,0,1
2015,9,12,0,0,2
2015,9,12,0,0,3
2015,9,12,0,0,4
2015,9,12,0,0,5
2015,9,12,0,0,6
2015,9,12,0,0,8
2015,9,12,0,0,9
2015,9,12,0,0,10
2015,9,12,0,0,11
2015,9,12,0,0,12
2015,9,12,0,0,13
2015,9,12,0,0,14
2015,9,12,0,0,15
2015,9,12,0,0,16
2015,9,12,0,0,17
2015,9,12,0,0,18
2015,9,12,0,0,19
2015,9,12,0,0,20
2015,9,12,0,0,21
2015,9,12,0,0,22
2015,9,12,0,0,23
2015,9,13,0,0,0
2015,9,13,0,0,1
2015,9,13,0,0,2
2015,9,13,0,0,3
2015,9,13,0,0,4
2015,9,13,0,0,5
2015,9,13,0,0,6
2015,9,13,0,0,8
2015,9,13,0,0,9
2015,9,13,0,0,10
2015,9,13,0,0,11
2015,9,13,0,0,12
2015,9,13,0,0,13
2015,9,13,0,0,14
2015,9,13,0,0,15
2015,9,13,0,0,16
2015,9,13,0,0,17
2015,9,13,0,0,18
2015,9,13,0,0,19
2015,9,13,0,0,20
2015,9,13,0,0,21
2015,9,13,0,0,22
2015,9,13,0,0,23
2015,9,14,0,0,0
2015,9,14,0,0,1
2015,9,14,0,0,2
2015,9,14,0,0,3
2015,9,14,0,0,4
2015,9,14,0,0,5
2015,9,14,0,0,6
2015,9,14,0,0,8
2015,9,14,0,0,9
2015,9,14,0,0,10
2015,9,14,0,0,11
2015,9,14,0,0,12
2015,9,14,0,0,13
2015,9,14,0,0,14
2015,9,14,0,0,15
2015,9,14,0,0,16
2015,9,14,0,0,17
2015,9,14,0,0,18
2015,9,14,0,0,19
2015,9,14,0,0,20
2015,9,14,0,0,21
2015,9,14,0,0,22
2015,9,14,0,0,23
2015,9,15,0,0,0
2015,9,15,0,0,1
2015,9,15,0,0,2
2015,9,15,0,0,3
2015,9,15,0,0,4
2015,9,15,0,0,5
2015,9,15,0,0,6
2015,9,15,0,0,8
2015,9,15,0,0,9
2015,9,15,0,0,10
2015,9,15,0,0,11
2015,9,15,0,0,12
2015,9,15,0,0,13
2015,9,15,0,0,14
2015,9,15,0,0,15
2015,9,15,0,0,16
2015,9,15,0,0,17
2015,9,15,0,0,18
2015,9,15,0,0,19
2015,9,15,0,0,20
2015,9,15,0,0,21
2015,9,15,0,0,22
2015,9,15,0,0,23
2015,9,16,0,0,0
2015,9,16,0,0,1
2015,9,16,0,0,2
2015,9,16,0,0,3
2015,9,16,0,0,4
2015,9,16,0,0,5
2015,9,16,0,0,6
2015,9,16,0,0,8
2015,9,16,0,0,9
2015,9,16,0,0,10
2015,9,16,0,0,11
2015,9,16,0,0,12
2015,9,16,0,0,13
2015,9,16,0,0,14
2015,9,16,0,0,15
2015,9,16,0,0,16
2015,9,16,0,0,17
2015,9,16,0,0,18
2015,9,16,0,0,19
2015,9,16,0,0,20
2015,9,16,0,0,21
2015,9,16,0,0,22
2015,9,16,0,0,23
2015,9,17,0,0,0
2015,9,17,0,0,1
2015,9,17,0,0,2
2015,9,17,0,0,3
2015,9,17,0,0,4
2015,9,17,0,0,5
2015,9,17,0,0,6
2015,9,17,0,0,8
2015,9,17,0,0,9
2015,9,17,0,0,10
2015,9,17,0,0,11
2015,9,17,0,0,12
2015,9,17,0,0,13
2015,9,17,0,0,14
2015,9,17,0,0,15
2015,9,17,0,0,16
2015,9,17,0,0,17
2015,9,17,0,0,18
2015,9,17,0,0,19
2015,9,17,0,0,20
2015,9,17,0,0,21
2015,9,17,0,0,22
2015,9,17,0,0,23
2015,9,18,0,0,0
2015,9,18,0,0,1
2015,9,18,0,0,2
2015,9,18,0,0,3
2015,9,18,0,0,4
2015,9,18,0,0,5
2015,9,18,0,0,6
2015,9,18,0,0,8
2015,9,18,0,0,9
2015,9,18,0,0,10
2015,9,18,0,0,11
2015,9,18,0,0,12
2015,9,18,0,0,13
2015,9,18,0,0,14
2015,9,18,0,0,15
2015,9,18,0,0,16
2015,9,18,0,0,17
2015,9,18,0,0,18
2015,9,18,0,0,19
2015,9,18,0,0,20
2015,9,18,0,0,21
2015,9,18,0,0,22
2015,9,18,0,0,23
2015,9,19,0,0,0
2015,9,19,0,0,1
2015,9,19,0,0,2
2015,9,19,0,0,3
2015,9,19,0,0,4
2015,9,19,0,0,5
2015,9,19,0,0,6
2015,9,19,0,0,8
2015,9,19,0,0,9
2015,9,19,0,0,10
2015,9,19,0,0,11
2015,9,19,0,0,12
2015,9,19,0,0,13
2015,9,19,0,0,14
2015,9,19,0,0,15
2015,9,19,0,0,16
2015,9,19,0,0,17
2015,9,19,0,0,18
2015,9,19,0,0,19
2015,9,19,0,0,20
2015,9,19,0,0,21
2015,9,19,0,0,22
2015,9,19,0,0,23
2015,9,20,0,0,0
2015,9,20,0,0,1
2015,9,20,0,0,2
2015,9,20,0,0,3
2015,9,20,0,0,4
2015,9,20,0,0,5
2015,9,20,0,0,6
2015,9,20,0,0,8
2015,9,20,0,0,9
2015,9,20,0,0,10
2015,9,20,0,0,11
2015,9,20,0,0,12
2015,9,20,0,0,13
2015,9,20,0,0,14
2015,9,20,0,0,15
2015,9,20,0,0,16
2015,9,20,0,0,17
2015,9,20,0,0,18
2015,9,20,0,0,19
2015,9,20,0,0,20
2015,9,20,0,0,21
2015,9,20,0,0,22
2015,9,20,0,0,23
2015,9,21,0,0,0
2015,9,21,0,0,1
2015,9,21,0,0,2
2015,9,21,0,0,3
2015,9,21,0,0,4
2015,9,21,0,0,5
2015,9,21,0,0,6
2015,9,21,0,0,8
2015,9,21,0,0,9
2015,9,21,0,0,10
2015,9,21,0,0,11
2015,9,21,0,0,12
2015,9,21,0,0,13
